time,seconds_elapsed,z,y,x
1761338359563330000,0.084330078125,-0.45004093852639193,-0.5342488424550742,0.9081362964317202
1761338359573396200,0.094396240234375,-0.3106523415803909,-0.6797400671251118,0.6718762018822133
1761338359583461000,0.104461181640625,-0.02227671373784542,-0.772234810949117,0.502174299737066
1761338359593527000,0.114527099609375,0.23376140960156916,-0.8934604130864143,0.4943782390333712
1761338359603592200,0.12459228515625,0.36089141347706316,-0.9970138726718724,0.6166787769258022
1761338359613658000,0.134658203125,0.42943771095871924,-0.9335254431016743,0.7087104332827031
1761338359623724000,0.14472412109375,0.3390922541230917,-0.8460290920868515,0.7144108368813991
1761338359633789200,0.1547890625,0.12311083136200904,-0.8407531244453043,0.6240170108594
1761338359643855000,0.164855224609375,-0.05486848526298999,-0.8956948941402136,0.5201123997487127
1761338359653920300,0.174920166015625,-0.11783493678569792,-1.0430771201886235,0.34576720184236764
1761338359663986200,0.184986083984375,-0.10896832424104214,-1.2750976774722338,0.19421762698143719
1761338359674052000,0.195052001953125,-0.1613672045201063,-1.5086173872724176,0.09276888459026814
1761338359684117000,0.205116943359375,-0.1990074916064739,-1.666618768621236,-0.03324921252056956
1761338359694183200,0.21518310546875,-0.3130243314087391,-1.7860569028198718,-0.12121464235186576
1761338359704248000,0.225248046875,-0.5666249984681606,-1.9044924358472226,-0.17069515096619725
1761338359714314000,0.23531396484375,-1.1066840615719555,-2.0527385852485893,-0.24150310976952313
1761338359724380000,0.2453798828125,-1.6970944247752426,-2.1211161020345983,-0.2576544724948704
1761338359734445000,0.255445068359375,-2.0655735169023273,-2.0143226376146077,-0.257226310210675
1761338359744511200,0.26551123046875,-2.182049440294504,-1.8338477047815918,-0.2989450987823307
1761338359754576100,0.275576171875,-2.0871166556686163,-1.7209139840409158,-0.4081850795716047
1761338359764642000,0.28564208984375,-1.8017554072111843,-1.708378912116587,-0.4512625892758369
1761338359774708000,0.2957080078125,-1.4778630603075027,-1.7681274245060978,-0.43832478176951406
1761338359784773000,0.305773193359375,-1.2295429639995097,-1.7996194180957972,-0.38549744694530963
1761338359794839000,0.315839111328125,-1.2012637949764728,-1.8036369831740855,-0.32874782411083575
1761338359804904000,0.325904052734375,-1.324739952519536,-1.756007801514864,-0.270586288651824
1761338359814970000,0.33597021484375,-1.4153034360200165,-1.5861312734551727,-0.13284911217465997
1761338359825036000,0.3460361328125,-1.4813129085004328,-1.344381933839619,0.0170392514757812
1761338359835101200,0.35610107421875,-1.4733780238479375,-1.0498724063519387,0.17656915756613015
1761338359845167000,0.3661669921875,-1.52609722212255,-0.7580407197713851,0.37004137300774453
1761338359855233300,0.3762333984375,-1.6883756962686776,-0.5099088029792532,0.5275825894989074
1761338359865298000,0.3862978515625,-1.8942092345029116,-0.27315412984583526,0.5738485199809074
1761338359875364000,0.396364013671875,-1.9835855540454386,-0.11093560572601854,0.5302864416301251
1761338359885429200,0.40642919921875,-1.8924013082981108,-0.04365331856450066,0.31077392213344573
1761338359895495200,0.4164951171875,-1.669649953010678,-0.006929233007598668,-0.11749372213259339
1761338359905560000,0.42656005859375,-1.436953542292118,-0.016655805116146803,-0.630288930735737
1761338359915626000,0.4366259765625,-1.3363210847198963,-0.06801310848698486,-1.008720238687098
1761338359925692200,0.446692138671875,-1.4694348391801118,-0.05517423131049145,-1.236034371845424
1761338359935757000,0.456757080078125,-1.547425256833434,0.052365914157801306,-1.369561675542593
1761338359945823200,0.4668232421875,-1.4050439078122376,0.40688912147693335,-1.5370964627817272
1761338359955888600,0.476888671875,-1.0129022005468606,0.8873446336198597,-1.5987287430912256
1761338359965953800,0.486953857421875,-0.4835831426441669,1.1670949103277175,-1.3720783345386385
1761338359976019700,0.497019775390625,0.12559504939317703,1.2813216665536165,-1.0322089585632086
1761338359986084600,0.507084716796875,0.6416337699621916,1.3137975566141307,-0.766465141506493
1761338359996150800,0.51715087890625,0.8768190748870373,1.2493291760958731,-0.6024791327901184
1761338360006216700,0.527216796875,0.8089227657467126,1.2245466170169412,-0.43686844548135995
1761338360016281600,0.537281494140625,0.5697703107565641,1.3433783097550271,-0.3134093852035701
1761338360026347500,0.547347412109375,0.24078560914993286,1.528743352717161,-0.27395138117074963
1761338360036412700,0.55741259765625,0.04270984543561935,1.636589394930005,-0.28290508747696874
1761338360046478800,0.567478759765625,0.05562544111013412,1.6663798452988265,-0.2913746635280549
1761338360056544800,0.577544677734375,0.1624655211508274,1.565046253719926,-0.283743876388669
1761338360066609700,0.587609619140625,0.30406302631795407,1.3735269259117542,-0.28134499855339523
1761338360076675600,0.597675537109375,0.4518558789938688,1.1906946893628685,-0.3284736833445728
1761338360086740700,0.60774072265625,0.5817576856702565,1.0523211146783082,-0.416736488687247
1761338360096806700,0.617806640625,0.7120283256590366,1.0071411528021097,-0.47770957443565126
1761338360106872800,0.627872802734375,0.9636199909836053,0.9992263610895723,-0.5308629263438284
1761338360116937700,0.637937744140625,1.1488970634013413,0.9555413139462471,-0.5320346004717051
1761338360127003600,0.648003662109375,1.2811036398887634,0.8342607667513191,-0.5409438831143081
1761338360137068800,0.65806884765625,1.3948895935446024,0.6311164676010609,-0.5518417092256248
1761338360147134700,0.668134765625,1.4147609997063875,0.39169374430216847,-0.5988632803805172
1761338360157201000,0.678200927734375,1.375492234635353,0.23065657545402646,-0.6585751140214502
1761338360167265500,0.688265625,1.2231307588696478,0.15218305045887828,-0.7294453244060277
1761338360177331700,0.698331787109375,1.1744015070140361,0.12794986889101564,-0.757627901186794
1761338360187396900,0.70839697265625,1.2676093675434588,0.16476305750347672,-0.6944334861271083
1761338360197462800,0.718462890625,1.43728555072546,0.2477907386716455,-0.5678709068760276
1761338360207528700,0.72852880859375,1.5035539664030073,0.3162150172088295,-0.45528848379105324
1761338360217593600,0.738593505859375,1.5223749867290257,0.28184673753045497,-0.3916241131320595
1761338360227659800,0.74865966796875,1.586025328862667,0.1379969233918935,-0.31600480852425095
1761338360237724700,0.758724609375,1.7133265976518393,-0.010843246379867196,-0.28448358884006736
1761338360247790800,0.768790771484375,1.8520716359972953,-0.18441884815320372,-0.3253995365962386
1761338360257856500,0.7788564453125,1.9787644174993038,-0.3959373732212931,-0.4060271708853543
1761338360267921700,0.788921630859375,2.0096189899683,-0.5428739378614351,-0.5011687759563327
1761338360277987800,0.79898779296875,1.8145640353798864,-0.6023614612272009,-0.558267942880839
1761338360288053800,0.8090537109375,1.4535042795985935,-0.6334247445434331,-0.5922974921241402
1761338360298119000,0.819118896484375,1.1266139199227094,-0.6683152945302426,-0.6394539417050779
1761338360308184600,0.8291845703125,0.9035182812422513,-0.7196561901889741,-0.6718833622753619
1761338360318249700,0.839249755859375,0.6809001969456673,-0.7926751761052757,-0.68002779802531
1761338360328315600,0.849315673828125,0.42149756560921664,-0.918293898634985,-0.6390802860870957
1761338360338381800,0.8593818359375,0.1301449677824974,-1.073165165264532,-0.623636487109214
1761338360348446700,0.86944677734375,-0.2160439666032791,-1.1426465516392141,-0.6827563462063669
1761338360358512600,0.8795126953125,-0.5763321534901857,-1.2506314908660947,-0.643359863102436
1761338360368577800,0.889577880859375,-0.8141489759624004,-1.351998838584125,-0.6124212656117975
1761338360378643700,0.899643798828125,-1.1371131021052598,-1.3916285459220408,-0.6085935240171849
1761338360388710000,0.9097099609375,-1.579078286203742,-1.273391311945766,-0.5830338430859148
1761338360398774500,0.9197744140625,-2.083525353178382,-1.0615875401955097,-0.4706916584976017
1761338360408840700,0.9298408203125,-2.525098907610774,-0.9564639817491173,-0.23891426232010124
1761338360418905900,0.93990576171875,-2.8441391383081673,-0.918875790176168,0.05659516292512416
1761338360428971800,0.9499716796875,-2.843408485946059,-0.9363188001472502,0.22951018189787864
1761338360439037700,0.96003759765625,-2.50968272729218,-0.9569634557038545,0.24439050177410243
1761338360449102600,0.9701025390625,-1.9873358464896678,-0.9896635099090635,0.18499869386777282
1761338360459168800,0.980168701171875,-1.5488450605034827,-1.0772490735772997,0.03745565123446286
1761338360469233700,0.990233642578125,-1.2131909641355276,-0.9185526957016438,-0.08312237371429801
1761338360479299800,1.0002998046875,-0.8560895905911922,-0.5144237596530467,-0.19222506492473185
1761338360489365800,1.01036572265625,-0.48878421841859815,-0.20724599884804337,-0.2683923588041216
1761338360499430700,1.0204306640625,-0.23005086464583874,-0.2791147918159142,-0.23539704797938465
1761338360509496600,1.03049658203125,-0.19278700965642928,-0.626770547351241,-0.17368509002979843
1761338360519561700,1.040561767578125,-0.36704876706302164,-0.8707615284137428,-0.18502287846095858
1761338360529628000,1.0506279296875,-0.7271107439786195,-0.9454539274349808,-0.18350984354950486
1761338360539693800,1.06069384765625,-1.022504726150632,-0.7586603129744529,-0.21497988103572277
1761338360549758700,1.0707587890625,-1.0715350067794323,-0.7395249660022556,-0.4005369394386187
1761338360559824600,1.08082470703125,-0.8028063286930323,-1.0278047322548924,-0.8080402838237584
1761338360569889800,1.090889892578125,-0.34034313096702096,-1.1581325092583894,-1.180593712717667
1761338360579955700,1.100955810546875,0.02184884371459484,-0.911674699690938,-1.2686214671954512
1761338360590021600,1.111021728515625,0.29973522624671456,-0.5300731642056257,-1.1385057255074382
1761338360600086800,1.121086669921875,0.5123053792595863,0.094915331167588,-0.6624259442307054
1761338360610152700,1.131152587890625,0.6771931591212749,0.6299931626595556,-0.10144494299888611
1761338360620217900,1.1412177734375,0.6283487564533948,0.7633722169924527,0.3513384261034429
1761338360630283800,1.15128369140625,0.13449381064176558,0.8054006560351699,0.8306358542524278
1761338360640349700,1.161349609375,-0.7885960170328616,1.1115474298246204,1.3971873490929603
1761338360650414600,1.17141455078125,-1.6871715811759231,1.5547782499447464,1.9142625731028615
1761338360660480800,1.181480712890625,-2.3148370315402746,1.7974163550935685,2.1678131174102426
1761338360670546000,1.1915458984375,-2.5119734685778616,1.7441829236865043,2.016765354591608
1761338360680611600,1.201611572265625,-2.2524480876445767,1.8463966591008008,1.6050830805540084
1761338360690677800,1.211677734375,-1.6565712757289408,1.9869784113541245,1.3845955785453319
1761338360700742700,1.22174267578125,-0.7992395761221647,2.048315946500748,1.4380191256970167
1761338360710808800,1.231808837890625,0.17067630013525484,1.838024990466237,1.2298871012620627
1761338360720874800,1.241874755859375,1.1058604702293873,1.1844039917208253,0.47374132839180527
1761338360730939600,1.251939697265625,1.8660060533255338,0.38019780616723,-0.6614872020758688
1761338360741005600,1.262005615234375,2.4233558584481476,-0.16099362196736036,-1.7262128211013972
1761338360751070700,1.27207080078125,3.0806811185389757,-0.480832090370357,-2.1894699456840754
1761338360761137000,1.282136962890625,3.613926994496584,-0.0965451151933521,-1.9964054342605173
1761338360771202800,1.292202880859375,3.8927573798805475,-0.15401530738733707,-1.713034044446051
1761338360781267700,1.302267822265625,4.0198254244357345,-0.5387422083515674,-1.559476929154992
1761338360791333600,1.312333740234375,4.0363673939138645,-0.49687451282851397,-1.6163817425511777
1761338360801398800,1.322398681640625,3.8472190330207345,-0.2146397258285433,-1.6541510628446936
1761338360811464700,1.332464599609375,3.7075843523591754,-0.03828194599077105,-1.3724023057959973
1761338360821531000,1.34253076171875,3.6250691507577892,-0.1775160099621862,-0.5122582521822303
1761338360831595800,1.352595703125,3.379496891853213,-0.5449528264947235,0.6494072535078972
1761338360841661700,1.36266162109375,3.051183221375942,-0.6255084184609353,1.8195996914595365
1761338360851726800,1.372726806640625,2.6633956176668403,-0.23336247341185806,2.9204513936161995
1761338360861792800,1.382792724609375,2.140493441069126,0.16526055869683623,3.8209395133823154
1761338360871859000,1.39285888671875,1.5359101756066083,0.30307474593296646,4.38474185564518
1761338360881923600,1.402923583984375,0.872097307062149,0.3260688506925478,4.495541779227555
1761338360891989800,1.41298974609375,0.1389724173605442,0.3962715736117214,4.019493416002392
1761338360902055000,1.423054931640625,-0.4127560407489538,0.42669915284030135,3.1710818126931786
1761338360912120800,1.433120849609375,-0.749094612249732,0.32300270458757874,2.427938656193763
1761338360922186500,1.4431865234375,-1.0738047052770852,0.3076697455730289,1.8290414735436438
1761338360932251600,1.453251708984375,-1.2052028879910708,0.39739612066224217,1.4219998649187384
1761338360942317800,1.46331787109375,-1.2329951502799987,0.3934551279515028,1.224894845932722
1761338360952382700,1.4733828125,-1.2205389888107776,0.17717442998290062,1.1257651941388844
1761338360962449700,1.48344970703125,-0.9935732306987046,-0.100709139537625,1.0568078316383063
1761338360972515600,1.493515625,-0.4523550606876611,-0.7552586147721856,0.5458446607679128
1761338360982580700,1.503580810546875,0.31465865461230275,-0.9956449954714626,-1.4813117394566535
1761338360992646700,1.513646728515625,0.8617565303117036,0.188849524077028,-3.677584643153846
1761338361002711600,1.523711669921875,0.6617021600008011,-1.1177603860553353,-4.201960691696405
1761338361012777500,1.533777587890625,0.2634007610619068,-2.406357377374172,-4.130234887395799
1761338361022843600,1.54384375,-0.09585340660214424,-2.8184944094419477,-4.329417443308234
1761338361032908800,1.55390869140625,-1.017959483936429,-2.7863252472430466,-3.8373870825752614
1761338361042974700,1.563974609375,-2.0067975028067826,-2.530820207867026,-2.609689746442437
1761338361053039600,1.57403955078125,-2.7049083622723815,-2.3229526795871553,-1.5460148055136202
1761338361063105500,1.58410546875,-3.1587229741185903,-2.2247302057661114,-1.108412565864995
1761338361073171700,1.594171630859375,-3.3079993433505295,-2.035280231577903,-0.9994396385140717
1761338361083236600,1.604236572265625,-3.3022067314237353,-1.9524051106229423,-0.9794378109056502
1761338361093302800,1.614302734375,-3.062567369699478,-1.9875538731545208,-0.7078503823872655
1761338361103367700,1.62436767578125,-2.6903075899899003,-1.8600320934824643,0.05466748279817402
1761338361113433600,1.63443359375,-2.2406699715673923,-1.3691539715245364,1.048117744704336
1761338361123499500,1.64449951171875,-1.4739268899023532,-0.7398391465179621,1.7318815143875776
1761338361133564700,1.654564697265625,-0.6977630689412355,-0.4118577767349779,1.7176754405111074
1761338361143630800,1.664630859375,0.07360708800256252,-0.6101242407158016,0.6623396541867405
1761338361153695500,1.674695556640625,0.8458423373430967,-1.129182601366937,-1.2155902803622185
1761338361163761700,1.68476171875,1.301039343458414,-1.7477021838538347,-3.0231852073818444
1761338361173827600,1.69482763671875,1.126405830129981,-2.477975921908021,-4.3622158433213825
1761338361183892700,1.704892822265625,0.21971768667995928,-2.639700269302726,-4.512404066701233
1761338361193958400,1.71495849609375,-0.7879378453850746,-1.9393783096589148,-3.316678324368596
1761338361204023600,1.7250234375,-1.5005623833715915,-0.9889742124706506,-1.6393573983386158
1761338361214089700,1.73508984375,-1.8134020058631897,-0.2822803797073662,-0.426478605424799
1761338361224155600,1.74515576171875,-1.6691145309597253,0.05227656907364726,-0.16786803778149187
1761338361234220800,1.755220703125,-1.0902800392597913,-0.02116626827791333,-0.7151867896899581
1761338361244286500,1.765286376953125,-0.4675304179877042,-0.35376258451044557,-1.5152391434997319
1761338361254351600,1.7753515625,-0.10452011266052723,-0.8086478943280875,-2.428597850754857
1761338361264417500,1.78541748046875,0.3291489522576332,-0.6735965228687971,-2.556468151603639
1761338361274483700,1.795483642578125,0.4599468309909105,0.14273966093957424,-1.339365274721384
1761338361284548600,1.805548583984375,0.03593874386548996,0.5808552569378167,0.4979878078326583
1761338361294614500,1.815614501953125,-1.1361778670817613,0.1875200290389359,1.126403784303367
1761338361304679700,1.8256796875,-2.004270030155778,-0.3649916884027421,0.8997705460812896
1761338361314745600,1.83574560546875,-1.9241466921269892,-1.3889203098766505,0.4966876119542867
1761338361324811800,1.845811767578125,-1.7881132508277893,-1.5605568333461879,0.4831865445420146
1761338361334876400,1.85587646484375,-1.8761644592463969,-1.3233648647740484,0.5136540904548019
1761338361344942600,1.865942626953125,-2.141674175286293,-1.1863130402125417,0.6613820612009614
1761338361355007700,1.8760078125,-2.4200100551515815,-0.838129132617265,1.0885600835993885
1761338361365073700,1.88607373046875,-2.138091056102514,-0.4766526127286255,1.3551383056536317
1761338361375139800,1.896139892578125,-1.0984726980656385,-0.5317540299646556,1.393572811857611
1761338361385204500,1.90620458984375,-0.5515431646704674,-0.6688062929175794,1.2576472148470579
1761338361395270700,1.916270751953125,-0.3748492116808891,-0.8228747187316418,1.1998824966859072
1761338361405335600,1.92633544921875,0.06591244184672831,-1.1489051005773245,1.449131032950431
1761338361415401700,1.936401611328125,0.6749257987111806,-1.6779165538355707,1.6368828249186276
1761338361425467600,1.946467529296875,1.5587527065336704,-2.4052877023160457,1.8002207449898122
1761338361435532500,1.956532470703125,1.7649381269454956,-2.4871081996515394,2.6058444691911338
1761338361445598700,1.9665986328125,0.8623737854272127,-2.0806677717901767,2.8901912799090144
1761338361455663600,1.97666357421875,0.14717793564796447,-2.15702839628458,2.3941478841423987
1761338361465729800,1.986729736328125,-0.2914350154131651,-2.437265579726547,2.000729581069946
1761338361475795700,1.996795654296875,-0.3909603885263204,-2.5350492237389086,1.536811508360505
1761338361485860600,2.006860595703125,-0.28675182603299615,-2.7803286371767517,0.7097155186720192
1761338361495926500,2.016926513671875,-0.13228490242063998,-3.0035791741579767,-0.22810995971113443
1761338361505991700,2.02699169921875,0.40717619479000566,-3.3548604632467027,-1.100633383230865
1761338361516057900,2.037057861328125,0.7899591220796108,-3.4390079422250386,-1.5294608533367513
1761338361526123500,2.04712353515625,0.8690823431551455,-2.87565246694684,-1.4631472833432255
1761338361536188700,2.057188720703125,0.7346803024500608,-2.1285819078706205,-1.053270670488104
1761338361546254600,2.067254638671875,0.40720308279693124,-1.3893454034209252,-0.5225239909350872
1761338361556319700,2.07731982421875,0.26257073997855185,-0.9046333298120647,-0.0928463337406516
1761338361566385700,2.0873857421875,0.01906301238834858,-0.5064717046700418,0.3542696572497487
1761338361576451600,2.09745166015625,-0.47137306489050385,-0.25179670464368537,0.8857662053219973
1761338361586516700,2.107516845703125,-0.8996914164304732,-0.32088165731299667,1.5283821181893347
1761338361596582700,2.117582763671875,-1.4707728097856043,-0.11431536609111353,2.299980823192
1761338361606647800,2.127647705078125,-1.7975334056019783,0.4603823728639632,2.923717701935768
1761338361616713500,2.13771337890625,-1.5198153653740882,1.1243529892534017,3.6562814506232737
1761338361626779600,2.147779541015625,-1.1107143400013446,1.4399698213733731,4.237486763107777
1761338361636844500,2.157844482421875,-0.7824585371911525,1.1686791838444768,4.2815582522854205
1761338361646910700,2.16791064453125,-0.7295756727874279,1.6088316194325685,4.448523715204
1761338361656976000,2.177975830078125,-0.6053507427036762,2.158046925677359,4.603496250250935
1761338361667041500,2.18804150390625,-1.6468465850502252,2.476903324240446,4.034375343313813
1761338361677107500,2.198107421875,-4.580503497198224,2.6032211349502203,1.5761159292668103
1761338361687172600,2.208172607421875,-5.147874930119515,1.7648394888766108,-0.5489641810279339
1761338361697238800,2.21823876953125,-2.5540982076019048,0.6282407660342753,-0.2959435058135539
1761338361707303400,2.228303466796875,-0.054953825458884234,0.5889946511864662,0.721727589635551
1761338361717369600,2.23836962890625,1.0194126053541899,1.1678021087490023,0.301213847431913
1761338361727435500,2.248435546875,1.5805173790961502,0.45211935223564503,0.5062857536438852
1761338361737500700,2.258500732421875,3.5338726300507783,0.2584406544364989,3.478187567707896
1761338361747566600,2.268566650390625,3.2874370323151347,1.5932044267117975,2.2671168105967343
1761338361757631500,2.278631591796875,1.1823486666262149,2.8115941285341974,1.4061508461408316
1761338361767697700,2.28869775390625,-2.8088357697367665,3.831433142606914,0.4888447529667988
1761338361777763600,2.298763671875,-0.31159926704168317,3.0794112447336315,2.147362011664361
1761338361787828700,2.308828857421875,2.5594904220342634,1.8034785777419804,3.698555242729187
1761338361797894700,2.318894775390625,3.4540392148792742,1.6654237136177719,3.796493346650898
1761338361807959600,2.32895947265625,4.973502698075771,1.906024759981036,3.5899133739635345
1761338361818025500,2.339025390625,5.219457234296202,2.3819461358256637,3.394616427312791
1761338361828091600,2.349091552734375,3.7069162438392635,3.067175448016822,2.8477818787246942
1761338361838156800,2.35915673828125,1.6662240702152251,3.9137256413683295,1.405983234488964
1761338361848222700,2.36922265625,-0.44830607755780216,4.777563946390152,-1.6080091971337793
1761338361858287600,2.37928759765625,-0.36794074746668337,4.115468695418536,-0.43056784749981014
1761338361868353500,2.389353515625,-1.2208844412475823,2.489246380724013,1.3098100944131612
1761338361878419700,2.399419677734375,-1.8584446781605481,1.2171150787767022,1.9932842335000633
1761338361888484600,2.409484619140625,-2.435997897878289,0.9945698405206203,1.8773782189503312
1761338361898550800,2.41955078125,-3.425352049577236,1.4351878477938473,2.3748541317380965
1761338361908615700,2.42961572265625,-3.3466409164339304,2.551707220812142,1.4322963641360402
1761338361918681600,2.439681640625,-3.8884430238127705,2.3589250334613023,0.775917518049851
1761338361928747800,2.449747802734375,-3.4368279678374525,0.2724367936230264,1.8479405275419354
1761338361938812700,2.459812744140625,-0.976006009826064,-2.638679694083333,1.7800459719672799
1761338361948878600,2.469878662109375,1.272775372004509,-2.0306082942441104,0.8413102468714118
1761338361958943200,2.479943115234375,1.7128385218739508,0.6398003439899533,1.502578253238648
