acc_time,acc_seconds_elapsed,acc_z,acc_y,acc_x,gyro_time,gyro_seconds_elapsed,gyro_z,gyro_y,gyro_x,activity,session
1761391612155922700,0.075922607421875,-0.0533855532288551,-0.5100083543635905,0.1023142183803953,1761391612155922700,0.075922607421875,0.1155222579836845,0.072105586528778,-0.0766146183013916,Walking,Walking_13
1761391612165988600,0.085988525390625,0.1774170065671205,-0.3924097105517983,0.3194144708372652,1761391612165988600,0.085988525390625,0.1095681190490722,0.1726066917181015,-0.104012057185173,Walking,Walking_13
1761391612176054800,0.0960546875,0.500340216177702,-0.2218599594056606,0.5400137991899624,1761391612176054800,0.0960546875,0.1371166408061981,0.2644410133361816,-0.1610819995403289,Walking,Walking_13
1761391612186120400,0.106120361328125,0.7465782455146313,-0.113640407705307,0.7652448059312998,1761391612186120400,0.106120361328125,0.1906177699565887,0.3312947452068329,-0.223388597369194,Walking,Walking_13
1761391612196186600,0.1161865234375,0.8950310234040021,-0.0927754604615271,1.0103289890579878,1761391612196186600,0.1161865234375,0.265305608510971,0.3698618412017822,-0.2819320857524872,Walking,Walking_13
1761391612206253600,0.126253662109375,0.8817956942558288,-0.1624199284434318,1.1649218040723353,1761391612206253600,0.126253662109375,0.3387437760829925,0.3763425052165985,-0.3144829273223877,Walking,Walking_13
1761391612216319500,0.136319580078125,0.754946845409274,-0.2664022809654474,1.2884266762532293,1761391612216319500,0.136319580078125,0.4009965062141418,0.3594431579113006,-0.3222045004367828,Walking,Walking_13
1761391612226385700,0.1463857421875,0.5947305644899606,-0.4334646283872425,1.3512570803061126,1761391612226385700,0.1463857421875,0.4582669734954834,0.3190611600875854,-0.3119512498378753,Walking,Walking_13
1761391612236451600,0.15645166015625,0.4700140514969825,-0.623870734256506,1.370169578307867,1761391612236451600,0.15645166015625,0.5011255145072937,0.2455805391073227,-0.3106143474578857,Walking,Walking_13
1761391612246517800,0.166517822265625,0.3476648521572351,-0.7646230207711457,1.2533702681802212,1761391612246517800,0.166517822265625,0.5130168795585632,0.1550596803426742,-0.3296670615673065,Walking,Walking_13
1761391612256583700,0.176583740234375,0.1931979285448789,-0.8195511272668838,1.0541560019552707,1761391612256583700,0.176583740234375,0.5093401074409485,0.0984257012605667,-0.3613019585609436,Walking,Walking_13
1761391612266650600,0.186650634765625,0.0562158082187175,-0.8227345796085893,0.8640846809983252,1761391612266650600,0.186650634765625,0.4891129732131958,0.0789385363459587,-0.4137237966060638,Walking,Walking_13
1761391612276716800,0.196716796875,-0.1612473775327205,-0.8114103447787463,0.795716808823496,1761391612276716800,0.196716796875,0.4874700605869293,0.0910705626010894,-0.4528650939464569,Walking,Walking_13
1761391612286782700,0.20678271484375,-0.3385767058163881,-0.7736930469334125,0.7811131139315665,1761391612286782700,0.20678271484375,0.4908674955368042,0.1161708980798721,-0.4888277351856231,Walking,Walking_13
1761391612296848600,0.2168486328125,-0.4479208776324987,-0.7897406570233404,0.8363651186194271,1761391612296848600,0.2168486328125,0.5060589909553528,0.1256064772605896,-0.5112430453300476,Walking,Walking_13
1761391612306914600,0.22691455078125,-0.5207768550068139,-0.8215222812093794,0.9123850399173796,1761391612306914600,0.22691455078125,0.525132417678833,0.1113642081618309,-0.5234149098396301,Walking,Walking_13
1761391612316980500,0.23698046875,-0.5398182400852441,-0.9119653532005846,1.034755062849447,1761391612316980500,0.23698046875,0.541123628616333,0.078776441514492,-0.5550554394721985,Walking,Walking_13
1761391612327047700,0.247047607421875,-0.6090004973828792,-1.044626395457238,1.1675877353459596,1761391612327047700,0.247047607421875,0.5663385987281799,0.0466251261532306,-0.5729811191558838,Walking,Walking_13
1761391612337113600,0.257113525390625,-0.742973499020934,-1.1191377388231456,1.2423081914179026,1761391612337113600,0.257113525390625,0.5989362597465515,0.014698619954288,-0.5809551477432251,Walking,Walking_13
1761391612347179800,0.2671796875,-0.9271943403840064,-1.1677004019401966,1.2632611092060804,1761391612347179800,0.2671796875,0.6403657793998718,-0.0043800212442874,-0.583581268787384,Walking,Walking_13
1761391612357245700,0.27724560546875,-1.0372598122119905,-1.2411604826875031,1.234722996985912,1761391612357245700,0.27724560546875,0.6849585771560669,-0.0635338872671127,-0.5865797400474548,Walking,Walking_13
