acc_time,acc_seconds_elapsed,acc_z,acc_y,acc_x,gyro_time,gyro_seconds_elapsed,gyro_z,gyro_y,gyro_x,activity,session
1761341787856001800,0.073001708984375,-0.0678489628672599,0.0017547529791481,0.0056826578794512,1761341787856001800,0.073001708984375,-0.0006897938437759,-0.0030273273587226,0.0007127081044018,Still,Still_7
1761341787866068000,0.08306787109375,-0.0706903237730264,-0.0032500878371298,0.0137531242108903,1761341787866068000,0.08306787109375,-0.0025438866578042,0.0023980643600225,-0.0021097096614539,Still,Still_7
1761341787876134000,0.0931337890625,-0.0808656808286905,0.0026939883243292,0.0069090852687135,1761341787876134000,0.0931337890625,0.0012590233236551,0.000626134686172,0.0015600440092384,Still,Still_7
1761341787886200800,0.103200927734375,-0.0738356360614299,0.0025360395499505,0.0151900799451395,1761341787886200800,0.103200927734375,0.0003716582432389,-0.0005706902593374,0.0011019795201718,Still,Still_7
1761341787896267000,0.11326708984375,-0.059320203974843,0.0007090433184988,0.0229116004081675,1761341787896267000,0.11326708984375,-0.00160649465397,0.0004114732146263,-0.0012496397830545,Still,Still_7
1761341787906333000,0.1233330078125,-0.071138652062416,-0.0025555114354006,0.0110618027676828,1761341787906333000,0.1233330078125,0.0011666547507047,0.0037779761478304,-7.14575871825e-05,Still,Still_7
1761341787916399000,0.133399169921875,-0.0663502487421035,0.0005651413357816,0.0094136382684344,1761341787916399000,0.133399169921875,-0.0001942641101777,-0.0003907773643732,-0.00011873152107,Still,Still_7
1761341787926466000,0.143466064453125,-0.0687467884898185,-0.0039735615397803,0.0085125247102463,1761341787926466000,0.143466064453125,-0.0008440753445029,-0.0026467414572834,-8.25123861432e-05,Still,Still_7
1761341787936532000,0.153531982421875,-0.0645540129750967,-0.0026125205859541,0.006834846422146,1761341787936532000,0.153531982421875,0.0015959390439093,0.0002983883023262,-0.0009541832841932,Still,Still_7
1761341787946598100,0.16359814453125,-0.0599117401272058,-0.0032036000805906,0.0087471965492237,1761341787946598100,0.16359814453125,-0.0009074322879314,0.0014810981228947,-0.00017227884382,Still,Still_7
1761341787956665000,0.1736650390625,-0.0699351214915514,0.0028212496994994,0.0145880223987624,1761341787956665000,0.1736650390625,0.0001641805283725,-0.0013346411287784,-0.0024689640849828,Still,Still_7
1761341787966731000,0.18373095703125,-0.0688911653965711,-0.0053752084986306,0.0158814140770118,1761341787966731000,0.18373095703125,0.0003551291301846,-0.000581232830882,0.0026919762603938,Still,Still_7
1761341787976797000,0.193796875,-0.0706850630760192,-0.0083082662758417,0.0157000981267774,1761341787976797000,0.193796875,0.0005177124403417,-0.0026052659377455,-0.0021534138359129,Still,Still_7
1761341787986862800,0.20386279296875,-0.0675397507876157,-0.0046623292552307,0.0111532804434187,1761341787986862800,0.20386279296875,0.0011209184303879,0.0014134440571069,0.0006636781617999,Still,Still_7
1761341787996929800,0.2139296875,-0.0747217712461948,-0.0005359517739154,0.0125588637918699,1761341787996929800,0.2139296875,-0.001348135061562,0.002199126407504,-0.0007361066527664,Still,Still_7
1761341788006996000,0.223995849609375,-0.0783119046926498,-0.0004351765468716,0.0059627580290427,1761341788006996000,0.223995849609375,0.0011256751604378,0.0017818082123994,0.0014554085209965,Still,Still_7
1761341788017062000,0.234061767578125,-0.07920680770576,0.0024337116866372,0.0114639492612099,1761341788017062000,0.234061767578125,0.0011687208898365,0.0004066796973347,-0.0002900008112192,Still,Still_7
1761341788027128000,0.244128173828125,-0.0645446606248617,-0.0009091872667893,0.0133945017652586,1761341788027128000,0.244128173828125,0.0004842882044613,-0.0019321078434586,-0.0027907090261578,Still,Still_7
1761341788037195000,0.254195068359375,-0.0679839874237775,-0.0036941783428192,0.0102201780115021,1761341788037195000,0.254195068359375,0.0001662629656493,0.000593545846641,-0.0004427949897944,Still,Still_7
1761341788047261000,0.264260986328125,-0.0621487053990364,-0.0093425960259512,0.0143710186472162,1761341788047261000,0.264260986328125,0.0002757189795374,-0.0008442951366305,-0.0004451922141015,Still,Still_7
1761341788057327000,0.2743271484375,-0.0723275695860385,-0.0012790069598704,0.0040539378661895,1761341788057327000,0.2743271484375,-0.0006432407535612,-0.0015869997441768,0.0012663635425269,Still,Still_7
1761341788067393000,0.28439306640625,-0.0726262602716684,-0.0039528475453145,0.016322499774862,1761341788067393000,0.28439306640625,0.0045906696468591,-0.0006897812709212,0.0020836875773966,Still,Still_7
1761341788077460000,0.2944599609375,-0.0615554156810045,-0.0001215988193638,0.0101182931061834,1761341788077460000,0.2944599609375,0.0015611629933118,-0.0020335344597697,0.0007928381673991,Still,Still_7
1761341788087526100,0.304526123046875,-0.0661935968756675,0.0072237407084554,0.0101562778958585,1761341788087526100,0.304526123046875,0.0017225504852831,-0.0012995675206184,0.0013142847456037,Still,Still_7
1761341788097591800,0.314591796875,-0.0748708243280649,-3.01028773188e-05,0.0075975059242919,1761341788097591800,0.314591796875,-0.00075563788414,0.002237849868834,-0.0012158076278865,Still,Still_7
1761341788107658000,0.324657958984375,-0.0667898092031478,-0.0009956234412267,0.0098888499981723,1761341788107658000,0.324657958984375,-0.0005945167504251,0.0002407459542155,0.001437499653548,Still,Still_7
1761341788117725000,0.334724853515625,-0.069779054147005,0.0016972141056321,0.0146657272774726,1761341788117725000,0.334724853515625,-0.0005811071023344,0.0018797144293785,-0.0021603615023195,Still,Still_7
1761341788127790800,0.344790771484375,-0.0642430473297834,-0.0017443411829881,0.0064448881233343,1761341788127790800,0.344790771484375,-0.0023129605688154,0.0014741150662302,0.0025044311769306,Still,Still_7
1761341788137857000,0.35485693359375,-0.067684712216258,-0.0078887074232101,0.0131666569592896,1761341788137857000,0.35485693359375,0.0003632861189544,-0.000770041719079,-0.0008579548448324,Still,Still_7
1761341788147924000,0.364924072265625,-0.0789057789325714,0.0002796023926697,0.0051153748189331,1761341788147924000,0.364924072265625,-0.0009025144390761,0.0002723196521401,-0.0016337339766323,Still,Still_7
1761341788157990000,0.374989990234375,-0.074864979109168,-0.002315820928011,0.0048742367065511,1761341788157990000,0.374989990234375,7.37537629902e-05,0.0027118334546685,0.0001103738322854,Still,Still_7
1761341788168056000,0.38505615234375,-0.0685801997512579,-0.0023426906686276,0.0067349799439776,1761341788168056000,0.38505615234375,0.0008737673051655,0.0003448156639933,0.0004810853861272,Still,Still_7
1761341788178122000,0.3951220703125,-0.0637958880841732,-0.004256269204989,0.002408253018395,1761341788178122000,0.3951220703125,-0.0022198869846761,-0.0003984225913882,0.0025216089561581,Still,Still_7
1761341788188189000,0.40518896484375,-0.0666395870774984,-0.0022536606783047,0.0084441036831121,1761341788188189000,0.40518896484375,-6.1395112425e-05,-7.2047114372e-06,0.0021913768723607,Still,Still_7
1761341788198255000,0.415255126953125,-0.0606587591022253,-0.0008769472313113,0.0121748329103458,1761341788198255000,0.415255126953125,0.0022879694588482,0.0001412332057952,0.0011268761008977,Still,Still_7
1761341788208320800,0.42532080078125,-0.0709837537616491,-0.0031301147192716,0.0127454724051523,1761341788208320800,0.42532080078125,-0.0012031686492264,-8.7265856564e-05,-0.0008119051344692,Still,Still_7
1761341788218387000,0.435386962890625,-0.0739765058368444,0.0021184351923875,0.0018540806011995,1761341788218387000,0.435386962890625,-0.0016984296962618,0.0001339633017778,0.0011903713457286,Still,Still_7
1761341788228454000,0.445453857421875,-0.0639513709068298,0.0023165333140641,0.0116858438170049,1761341788228454000,0.445453857421875,-0.0007990803569555,-0.0019318498671054,-0.0006195125170052,Still,Still_7
1761341788238519800,0.455519775390625,-0.0641027620762586,0.0028815467856824,0.0115655875713564,1761341788238519800,0.455519775390625,0.0014162734150886,-0.0018224641680717,0.0003631501458585,Still,Still_7
1761341788248586000,0.4655859375,-0.0605143821954727,-0.005970069119241,0.011258142757113,1761341788248586000,0.4655859375,0.000961139332503,-6.7213550209e-06,-0.0002344632521271,Still,Still_7
1761341788258652000,0.47565185546875,-0.0600654693841934,-0.0062629511185921,0.0136909411282977,1761341788258652000,0.47565185546875,-0.0007990705780684,-0.0015967171639204,-0.0023673367686569,Still,Still_7
1761341788268718800,0.48571875,-0.0666442632526159,-0.001222381401807,0.0097416463800938,1761341788268718800,0.48571875,0.000441962853074,-0.0019349390640854,-0.0029961094260215,Still,Still_7
1761341788278785000,0.495784912109375,-0.0721744248509407,0.0004628682713955,0.0050290710752364,1761341788278785000,0.495784912109375,-0.0012594936415553,-0.0022928472608327,-0.0004105702973902,Still,Still_7
1761341788288851000,0.505850830078125,-0.0628951398521661,-0.0009456285533495,0.0101721284855389,1761341788288851000,0.505850830078125,0.001325637102127,0.0003665853291749,-0.0010033901780843,Still,Still_7
1761341788298918000,0.51591796875,-0.0593055909276008,0.0006101860539056,0.0125683303065365,1761341788298918000,0.51591796875,-0.0001877602189779,0.00055409129709,0.0013496284373104,Still,Still_7
1761341788308984000,0.525984130859375,-0.0664876113861799,-0.0095619926639832,0.0156702007454354,1761341788308984000,0.525984130859375,0.0013275784440338,-0.0012075901031494,0.0013749287463724,Still,Still_7
1761341788319050000,0.536050048828125,-0.0688829820901155,-0.0037964879398234,0.0014161504082381,1761341788319050000,0.536050048828125,-0.0014393222518265,-0.0009436132386326,9.66945663094e-05,Still,Still_7
1761341788329116000,0.546115966796875,-0.0657417614549398,-0.0061395622009411,0.0103970826481003,1761341788329116000,0.546115966796875,0.0022414326667785,0.0005301795899868,2.61208042502e-05,Still,Still_7
1761341788339182800,0.556182861328125,-0.0672363839268684,0.002009787186142,0.0135138812280725,1761341788339182800,0.556182861328125,0.0007840460166335,-0.0003311308100819,-0.0003273072652518,Still,Still_7
1761341788349248800,0.566248779296875,-0.0687345135301351,0.0007641527729108,0.0170296022980241,1761341788349248800,0.566248779296875,1.09304673969e-05,0.0004989765584468,0.0010833693668246,Still,Still_7
1761341788359315000,0.57631494140625,-0.0720242027252912,0.0001915405167266,0.0170683451395248,1761341788359315000,0.57631494140625,-0.0001810193061828,0.0013462761417031,0.0008963225409388,Still,Still_7
1761341788369380900,0.586380859375,-0.0693336484670639,-0.0026766353307291,0.0122073789065005,1761341788369380900,0.586380859375,-0.0013576038181781,0.001329232007265,0.0032164687290787,Still,Still_7
1761341788379448000,0.596447998046875,-0.0682856007188558,-0.0062803954437375,0.009945498389122,1761341788379448000,0.596447998046875,0.0035118255764245,6.76047056913e-05,-0.0003325971774756,Still,Still_7
1761341788389514000,0.606513916015625,-0.0633493133604526,-0.0059396191820502,0.0118224164432147,1761341788389514000,0.606513916015625,0.000300585757941,0.0018521891906857,-0.0003264718689024,Still,Still_7
1761341788399580000,0.616579833984375,-0.0753185680955648,-0.0066284599627368,0.0093599946853239,1761341788399580000,0.616579833984375,0.0005853483453392,0.0012589767575263,-0.0004340852610766,Still,Still_7
1761341788409646000,0.62664599609375,-0.0720259562909603,0.0006538059999234,0.0131522448414471,1761341788409646000,0.62664599609375,-0.0002815104089677,0.0028989519923925,-0.002044232096523,Still,Still_7
1761341788419713000,0.636713134765625,-0.063643327870965,-0.0009752382403239,0.0051604058373253,1761341788419713000,0.636713134765625,0.0012080161832273,-0.0006891684606671,0.0001326752826571,Still,Still_7
1761341788429779000,0.646779052734375,-0.0594540594875812,-0.0007920819594524,0.0087474568441277,1761341788429779000,0.646779052734375,0.0014277268201112,-0.0012934394180774,0.0018522781319916,Still,Still_7
1761341788439844900,0.656844970703125,-0.0718751496434211,-0.0064118580699898,0.0025091378432931,1761341788439844900,0.656844970703125,-3.9511360228e-06,-0.0023021241649985,-0.0026128147728741,Still,Still_7
1761341788449910800,0.666910888671875,-0.0648398441791534,-0.0058721617027185,0.0039341428448446,1761341788449910800,0.666910888671875,0.0004626344889402,-0.0029111895710229,0.0003254511393606,Still,Still_7
1761341788459978000,0.67697802734375,-0.0654366410285234,-0.0035244843317195,0.0136728711820673,1761341788459978000,0.67697802734375,-0.0019746152684092,-0.0004678117111325,-3.62382270395e-05,Still,Still_7
1761341788470044000,0.6870439453125,-0.0735153180658817,0.0028267661248333,0.0125866559810936,1761341788470044000,0.6870439453125,-0.0038018096238374,0.0002531055361032,-0.0006333189085125,Still,Still_7
1761341788480109800,0.69710986328125,-0.0663327130854129,-0.0038828145164065,0.0118927097670268,1761341788480109800,0.69710986328125,-0.001559006050229,0.0002502501010894,0.0038392143324017,Still,Still_7
1761341788490176000,0.707176025390625,-0.0646948827505111,0.0004823401568457,0.0077821280764648,1761341788490176000,0.707176025390625,-0.0012708520516753,0.0019903592765331,0.0024905893951654,Still,Still_7
1761341788500243000,0.717242919921875,-0.0706815559446811,-0.0015889314255677,0.0174044771921355,1761341788500243000,0.717242919921875,-0.000484671909362,0.0002595633268356,-0.00164400273934,Still,Still_7
1761341788510308900,0.727308837890625,-0.0643950230211019,-0.0006024228725582,0.0117186044422909,1761341788510308900,0.727308837890625,-0.0011978661641478,0.0002172188833355,-0.000489788595587,Still,Still_7
1761341788520375000,0.737375,-0.0694827015489339,-0.0037461825246922,0.0119997549046529,1761341788520375000,0.737375,0.0010841586627066,0.0003277165815234,-0.0010449080727994,Still,Still_7
1761341788530441000,0.74744091796875,-0.0733721102029085,-0.0049838893597945,0.0197103475482901,1761341788530441000,0.74744091796875,-0.0008434373885393,0.0003487560898065,-0.0012057633139193,Still,Still_7
1761341788540508000,0.7575078125,-0.0708282709389925,-0.005132376186084,0.0048890963489655,1761341788540508000,0.7575078125,0.0014712396077811,0.0008543776348233,0.0014215013943612,Still,Still_7
1761341788550574000,0.767573974609375,-0.0705284112095832,-0.0058036630437709,0.0073965217257849,1761341788550574000,0.767573974609375,0.0005889339372515,0.0028285784646868,-0.0010334001854062,Still,Still_7
1761341788560639700,0.7776396484375,-0.0697808077126741,-0.0001200279167853,0.0078153910252498,1761341788560639700,0.7776396484375,-0.000366027932614,0.0023039318621158,-0.0013680793344974,Still,Still_7
1761341788570707200,0.787707275390625,-0.0699281072288751,-0.0055113838326185,0.0133500689684879,1761341788570707200,0.787707275390625,-0.0005740206688642,0.0007174862548708,-0.0024895365349948,Still,Still_7
1761341788580772900,0.79777294921875,-0.0616986235439777,-0.0016974698339588,0.0108206737884553,1761341788580772900,0.79777294921875,-0.0012150281108915,-0.0017567416653037,0.0005193962715566,Still,Still_7
1761341788590838800,0.8078388671875,-0.0726268447935581,-0.0048051352594047,0.0096850253886077,1761341788590838800,0.8078388671875,-0.0002594860270619,0.0010225335136055,0.0035197134129703,Still,Still_7
1761341788600905000,0.817905029296875,-0.0657458531081676,-0.0074147149696014,0.0088849793184082,1761341788600905000,0.817905029296875,-0.0001553273759782,0.0014545954763889,-0.000333790667355,Still,Still_7
1761341788610972000,0.827971923828125,-0.0606546674489974,-0.0029167824958451,0.0112968947317684,1761341788610972000,0.827971923828125,-0.0008892947807908,-0.0010349275544285,0.0009218901395797,Still,Still_7
1761341788621038000,0.8380380859375,-0.0667927318125963,-0.0003919036607258,0.00473045802142,1761341788621038000,0.8380380859375,0.0003209332935512,0.0002081142738461,0.0012974040582776,Still,Still_7
1761341788631104000,0.84810400390625,-0.0664934566050767,-0.0086005820196121,0.0139460164344869,1761341788631104000,0.84810400390625,-0.0012804251164197,-0.0022033778950572,0.0005485229194164,Still,Still_7
1761341788641170000,0.858169921875,-0.0678425331264734,-0.003427618094813,0.0139549943253863,1761341788641170000,0.858169921875,0.0004533296450972,0.0019932920113205,-0.0013866806402802,Still,Still_7
1761341788651237000,0.868237060546875,-0.0658960752338171,0.0040080300649628,0.0082217844356317,1761341788651237000,0.868237060546875,2.45608389377e-05,-0.0002690637484192,-0.0011991942301392,Still,Still_7
1761341788661303000,0.878302978515625,-0.0681394702464342,-0.0063407473288476,0.010696517685824,1761341788661303000,0.878302978515625,0.0005177804268896,-0.0021223127841949,-0.000209433492273,Still,Still_7
1761341788671369000,0.888368896484375,-0.0690372958689928,-0.0069582581726834,0.0096525113584939,1761341788671369000,0.888368896484375,-0.0006143292412161,-0.0021683853119611,-7.84057192504e-05,Still,Still_7
1761341788681435000,0.898434814453125,-0.0639484482973814,-0.0035718854037113,0.0090199993083486,1761341788681435000,0.898434814453125,-0.0005603544414043,5.63077628612e-05,-0.0034155766479671,Still,Still_7
1761341788691501800,0.908501708984375,-0.0621498744428157,-0.0039677711198106,0.0100250664313556,1761341788691501800,0.908501708984375,0.0011094477958977,-0.0011985739693045,-0.0026091714389622,Still,Still_7
1761341788701568000,0.918568115234375,-0.0670832391917705,-0.0004159238571301,0.0130555156018584,1761341788701568000,0.918568115234375,-0.0026817442849278,-0.0030900742858648,-0.0006064008921384,Still,Still_7
1761341788711634000,0.928634033203125,-0.0696253248900175,-0.0034573191133327,0.005178932441282,1761341788711634000,0.928634033203125,0.0005625179037451,0.0003347508609294,0.0013009556569159,Still,Still_7
1761341788721699800,0.938699951171875,-0.0703729283869266,-0.0015396854563616,0.0082883331660879,1761341788721699800,0.938699951171875,0.0024879809934645,-0.0015093330293893,0.0002970802597701,Still,Still_7
1761341788731767000,0.94876708984375,-0.06199263805449,-0.00062764864536,0.0066222083184635,1761341788731767000,0.94876708984375,-0.0001312377862632,0.0003910986706614,0.0016267970204353,Still,Still_7
1761341788741833000,0.9588330078125,-0.066783963984251,-0.0024669381028041,0.0156509297893848,1761341788741833000,0.9588330078125,-0.0001181298866868,0.0017799101769924,0.0006051640957593,Still,Still_7
1761341788751899000,0.96889892578125,-0.0763596015810966,-0.0011397080870345,0.0124878717817366,1761341788751899000,0.96889892578125,-0.0002198624424636,-0.0029021929949522,-0.0013996637426316,Still,Still_7
1761341788761966000,0.978966064453125,-0.0717208358645439,-0.0012912271206267,0.0094000664008082,1761341788761966000,0.978966064453125,-0.0008016848005354,0.0004933206364512,0.0015512676909565,Still,Still_7
1761341788772032000,0.989031982421875,-0.0679810648143291,-0.0030444091971963,0.0075194311528233,1761341788772032000,0.989031982421875,-0.0003345664590597,0.0004262086004018,-0.0012911241501569,Still,Still_7
1761341788782098200,0.99909814453125,-0.0696276629775762,-0.0031590850854292,0.0097950342348776,1761341788782098200,0.99909814453125,-0.0003173039294779,-0.0003280015662312,0.0041520954109728,Still,Still_7
1761341788792163800,1.009163818359375,-0.0763619396686553,-0.0043214616619981,0.0076371301152044,1761341788792163800,1.009163818359375,-0.0004573860205709,0.0003431150689721,7.13332556188e-05,Still,Still_7
1761341788802231000,1.01923095703125,-0.0739689070522785,-0.0024980273608118,0.0008351402164669,1761341788802231000,1.01923095703125,0.0024696516338735,0.0031689815223217,-0.001373108010739,Still,Still_7
1761341788812297000,1.029296875,-0.0640899025946855,0.0011417904462665,0.0111848674583481,1761341788812297000,1.029296875,-0.0005258722230792,-0.003007155843079,0.0009824577718973,Still,Still_7
1761341788822363000,1.03936279296875,-0.0624427199095487,0.005876143758092,0.0058608320245286,1761341788822363000,1.03936279296875,0.0022601368837058,0.0012021418660879,0.0004899785853922,Still,Still_7
1761341788832429000,1.049428955078125,-0.0591547842800617,-0.0038389571083709,0.0111299498001812,1761341788832429000,1.049428955078125,-0.0014429888688027,0.000681759789586,0.0022564535029232,Still,Still_7
1761341788842496000,1.05949609375,-0.0706751262038946,-0.0030111462484113,0.017019711091672,1761341788842496000,1.05949609375,0.0010456191375851,-0.0004827035591006,0.0001221392303705,Still,Still_7
1761341788852562000,1.06956201171875,-0.0567617516636848,0.0002430697745643,0.0180261710207443,1761341788852562000,1.06956201171875,0.0009779748506844,1.87689438462e-05,0.0011706254445016,Still,Still_7
1761341788862628000,1.079628173828125,-0.069182257297635,-0.0001858414283022,0.0091556951517239,1761341788862628000,1.079628173828125,0.0001941910013556,-0.0003311960026621,-0.0026097949594259,Still,Still_7
1761341788872694000,1.089694091796875,-0.0582569586575031,-0.0020281082941219,0.0090792004159884,1761341788872694000,1.089694091796875,-0.002550994977355,-0.0001652808859944,0.0002919854596257,Still,Still_7
1761341788882761000,1.099760986328125,-0.0634942747890949,-0.0066939994796179,0.0145393883509095,1761341788882761000,1.099760986328125,-0.0002988069318234,1.04308128356e-05,-0.0047779204323887,Still,Still_7
1761341788892827100,1.1098271484375,-0.0711234544932842,0.0038304084757342,0.0128504991156281,1761341788892827100,1.1098271484375,0.0006487453356385,-0.0007517663761973,0.0010336292907595,Still,Still_7
1761341788902893000,1.11989306640625,-0.0587035333812236,-0.0076795764508657,0.0023109666563803,1761341788902893000,1.11989306640625,6.81648962199e-05,-0.0008923606947064,-0.0024893670342862,Still,Still_7
